trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",20,8,-10.074223986464087,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
2,False,"{'a': 0.5, 'e': 1.0}",20,0,-68.18683527015578,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
3,False,"{'a': 0.5, 'e': 1.0}",20,0,-96.55041111342693,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
4,False,"{'a': 0.5, 'e': 1.0}",20,0,-66.12455732123875,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
5,False,"{'a': 0.5, 'e': 1.0}",25,0,-82.41367763697129,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
6,False,"{'a': 0.5, 'e': 1.0}",20,0,-134.76490544761702,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
7,False,"{'a': 0.5, 'e': 1.0}",20,0,-66.75810364602481,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
8,False,"{'a': 0.5, 'e': 1.0}",20,10,-19.054812305380604,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
9,False,"{'a': 0.5, 'e': 1.0}",20,0,-59.69291997062877,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
10,False,"{'a': 0.5, 'e': 1.0}",30,0,-174.7228033896209,"{0: 14, 1: 5, 2: 7, 3: 3, 4: 1}",0
11,False,"{'a': 0.5, 'e': 1.0}",30,0,-74.16704454880838,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
12,False,"{'a': 0.5, 'e': 1.0}",20,0,-124.84784694516051,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
13,False,"{'a': 0.5, 'e': 1.0}",25,0,-157.51998367760555,"{0: 10, 1: 3, 2: 11, 3: 0, 4: 1}",0
14,False,"{'a': 0.5, 'e': 1.0}",20,5,-138.24443415993358,"{0: 6, 1: 2, 2: 4, 3: 1, 4: 2}",1
15,False,"{'a': 0.5, 'e': 1.0}",25,0,-180.40353270357065,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
16,False,"{'a': 0.5, 'e': 1.0}",25,0,-87.11312824056583,"{0: 16, 1: 5, 2: 2, 3: 1, 4: 1}",0
17,False,"{'a': 0.5, 'e': 1.0}",25,0,-138.5409483852891,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
18,False,"{'a': 0.5, 'e': 1.0}",20,0,-91.04550655351827,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
19,False,"{'a': 0.5, 'e': 1.0}",25,0,-167.21259015771238,"{0: 13, 1: 4, 2: 4, 3: 2, 4: 2}",0
20,False,"{'a': 0.5, 'e': 1.0}",20,0,-32.20993331916526,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
21,False,"{'a': 0.5, 'e': 1.0}",20,0,-77.47093488758277,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
22,False,"{'a': 0.5, 'e': 1.0}",25,0,-200.8139823316563,"{0: 14, 1: 3, 2: 2, 3: 3, 4: 3}",0
23,False,"{'a': 0.5, 'e': 1.0}",30,0,-111.63714976211726,"{0: 20, 1: 1, 2: 5, 3: 4, 4: 0}",0
24,False,"{'a': 0.5, 'e': 1.0}",20,3,-90.08573636282189,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 1}",1
25,False,"{'a': 0.5, 'e': 1.0}",20,0,-93.66856366367115,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
26,False,"{'a': 0.5, 'e': 1.0}",20,0,-120.07576705821158,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
27,False,"{'a': 0.5, 'e': 1.0}",25,0,-134.21148733450408,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
28,False,"{'a': 0.5, 'e': 1.0}",20,0,-193.30985529468214,"{0: 11, 1: 0, 2: 4, 3: 2, 4: 3}",0
29,False,"{'a': 0.5, 'e': 1.0}",30,0,-217.7019152356044,"{0: 13, 1: 8, 2: 5, 3: 1, 4: 3}",0
30,False,"{'a': 0.5, 'e': 1.0}",25,0,-104.87549538158885,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
31,False,"{'a': 0.5, 'e': 1.0}",35,0,-199.9324399613246,"{0: 24, 1: 4, 2: 2, 3: 1, 4: 4}",0
32,False,"{'a': 0.5, 'e': 1.0}",20,0,-77.03355091317228,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
33,False,"{'a': 0.5, 'e': 1.0}",20,10,-72.66122731447818,"{0: 5, 1: 2, 2: 1, 3: 1, 4: 1}",1
34,False,"{'a': 0.5, 'e': 1.0}",30,0,-91.88823116377954,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
35,False,"{'a': 0.5, 'e': 1.0}",30,0,-136.9711956653467,"{0: 17, 1: 1, 2: 11, 3: 0, 4: 1}",0
36,False,"{'a': 0.5, 'e': 1.0}",25,0,-148.8873826823187,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
37,False,"{'a': 0.5, 'e': 1.0}",25,0,-129.47311578779636,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
38,False,"{'a': 0.5, 'e': 1.0}",30,0,-182.43384811512237,"{0: 15, 1: 6, 2: 5, 3: 2, 4: 2}",0
39,False,"{'a': 0.5, 'e': 1.0}",20,0,-108.20442104055155,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
40,False,"{'a': 0.5, 'e': 1.0}",20,0,-204.00021359293376,"{0: 9, 1: 1, 2: 5, 3: 2, 4: 3}",0
41,False,"{'a': 0.5, 'e': 1.0}",30,0,-241.94604147827218,"{0: 13, 1: 1, 2: 11, 3: 3, 4: 2}",0
42,False,"{'a': 0.5, 'e': 1.0}",25,0,-131.901117725233,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
43,False,"{'a': 0.5, 'e': 1.0}",25,0,-147.02950910367232,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 2}",0
44,False,"{'a': 0.5, 'e': 1.0}",25,0,-86.01607550155553,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
45,False,"{'a': 0.5, 'e': 1.0}",25,0,-37.01046281053332,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
46,False,"{'a': 0.5, 'e': 1.0}",35,0,-244.2272498913601,"{0: 21, 1: 0, 2: 9, 3: 1, 4: 4}",0
47,False,"{'a': 0.5, 'e': 1.0}",25,0,-124.60361003643155,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
48,False,"{'a': 0.5, 'e': 1.0}",30,0,-181.18480316914835,"{0: 17, 1: 4, 2: 6, 3: 0, 4: 3}",0
49,False,"{'a': 0.5, 'e': 1.0}",20,0,-49.34367392772443,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
50,False,"{'a': 0.5, 'e': 1.0}",20,0,-45.67912547029895,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
51,False,"{'a': 0.5, 'e': 1.0}",25,3,-208.14432448562746,"{0: 11, 1: 3, 2: 2, 3: 3, 4: 3}",1
52,False,"{'a': 0.5, 'e': 1.0}",20,0,-36.30351809349425,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
53,False,"{'a': 0.5, 'e': 1.0}",25,0,-56.33621037850996,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
54,False,"{'a': 0.5, 'e': 1.0}",30,1,-105.55332808764027,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 1}",1
55,False,"{'a': 0.5, 'e': 1.0}",20,0,-124.9567527245667,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
56,False,"{'a': 0.5, 'e': 1.0}",30,0,-144.9178143573504,"{0: 18, 1: 5, 2: 4, 3: 1, 4: 2}",0
57,False,"{'a': 0.5, 'e': 1.0}",30,0,-168.57693764599273,"{0: 17, 1: 3, 2: 6, 3: 2, 4: 2}",0
58,False,"{'a': 0.5, 'e': 1.0}",25,0,-116.89460425846644,"{0: 12, 1: 6, 2: 6, 3: 0, 4: 1}",0
59,False,"{'a': 0.5, 'e': 1.0}",30,0,-94.96707485151187,"{0: 18, 1: 2, 2: 9, 3: 1, 4: 0}",0
60,False,"{'a': 0.5, 'e': 1.0}",25,13,-67.90204488055774,"{0: 6, 1: 0, 2: 4, 3: 2, 4: 0}",1
61,False,"{'a': 0.5, 'e': 1.0}",30,0,-177.10437392634807,"{0: 18, 1: 0, 2: 9, 3: 1, 4: 2}",0
62,False,"{'a': 0.5, 'e': 1.0}",20,6,-85.73897033930113,"{0: 8, 1: 1, 2: 3, 3: 1, 4: 1}",1
63,False,"{'a': 0.5, 'e': 1.0}",20,0,-53.384511716675654,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
64,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.278001815034486,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 0}",0
65,False,"{'a': 0.5, 'e': 1.0}",25,0,-150.15796397900482,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
66,False,"{'a': 0.5, 'e': 1.0}",20,0,-159.50395394540294,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
67,False,"{'a': 0.5, 'e': 1.0}",30,0,-221.20898233240905,"{0: 12, 1: 3, 2: 10, 3: 4, 4: 1}",0
68,False,"{'a': 0.5, 'e': 1.0}",25,0,-88.62614411119864,"{0: 15, 1: 5, 2: 2, 3: 3, 4: 0}",0
69,False,"{'a': 0.5, 'e': 1.0}",20,11,-11.11772494259302,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
70,False,"{'a': 0.5, 'e': 1.0}",25,0,-44.162483602893055,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
71,False,"{'a': 0.5, 'e': 1.0}",20,0,-139.2024305267312,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
72,False,"{'a': 0.5, 'e': 1.0}",20,0,-105.74578200627175,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
73,False,"{'a': 0.5, 'e': 1.0}",20,0,-66.96038531102035,"{0: 13, 1: 3, 2: 1, 3: 3, 4: 0}",0
74,False,"{'a': 0.5, 'e': 1.0}",25,0,-149.88173792092488,"{0: 14, 1: 4, 2: 3, 3: 2, 4: 2}",0
75,False,"{'a': 0.5, 'e': 1.0}",20,0,-104.14567823132955,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
76,False,"{'a': 0.5, 'e': 1.0}",20,0,-125.87890979093156,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0
77,False,"{'a': 0.5, 'e': 1.0}",30,0,-84.00784059938569,"{0: 18, 1: 7, 2: 3, 3: 2, 4: 0}",0
78,False,"{'a': 0.5, 'e': 1.0}",20,0,-89.75906496679795,"{0: 11, 1: 0, 2: 8, 3: 1, 4: 0}",0
79,False,"{'a': 0.5, 'e': 1.0}",35,0,-236.03546097463322,"{0: 17, 1: 6, 2: 7, 3: 2, 4: 3}",0
80,False,"{'a': 0.5, 'e': 1.0}",20,0,-143.2562373981666,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
81,False,"{'a': 0.5, 'e': 1.0}",20,0,-119.49687217584152,"{0: 9, 1: 7, 2: 2, 3: 0, 4: 2}",0
82,False,"{'a': 0.5, 'e': 1.0}",25,0,-100.11985554511782,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
83,False,"{'a': 0.5, 'e': 1.0}",25,7,-52.15061517128146,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 1}",1
84,False,"{'a': 0.5, 'e': 1.0}",25,0,-153.7765171285683,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
85,False,"{'a': 0.5, 'e': 1.0}",30,0,-150.28383779044717,"{0: 17, 1: 5, 2: 6, 3: 0, 4: 2}",0
86,False,"{'a': 0.5, 'e': 1.0}",20,0,-211.33448369715708,"{0: 7, 1: 4, 2: 4, 3: 2, 4: 3}",0
87,False,"{'a': 0.5, 'e': 1.0}",20,0,-65.67070262136879,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
88,False,"{'a': 0.5, 'e': 1.0}",20,0,-69.74693483755458,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
89,False,"{'a': 0.5, 'e': 1.0}",25,0,-188.37935826906153,"{0: 10, 1: 1, 2: 11, 3: 2, 4: 1}",0
90,False,"{'a': 0.5, 'e': 1.0}",20,0,-169.12591842282467,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
91,False,"{'a': 0.5, 'e': 1.0}",35,0,-278.0468843005976,"{0: 17, 1: 4, 2: 8, 3: 2, 4: 4}",0
92,False,"{'a': 0.5, 'e': 1.0}",25,0,-91.99727360766684,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
93,False,"{'a': 0.5, 'e': 1.0}",20,0,-163.6710296411337,"{0: 8, 1: 5, 2: 3, 3: 2, 4: 2}",0
94,False,"{'a': 0.5, 'e': 1.0}",20,0,-56.65605083693123,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
95,False,"{'a': 0.5, 'e': 1.0}",20,0,-171.80458415588177,"{0: 8, 1: 2, 2: 7, 3: 1, 4: 2}",0
96,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.471744915146255,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
97,False,"{'a': 0.5, 'e': 1.0}",25,0,-127.53718862954265,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
98,False,"{'a': 0.5, 'e': 1.0}",25,0,-150.2193590259379,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
99,False,"{'a': 0.5, 'e': 1.0}",25,0,-225.1979496395719,"{0: 13, 1: 3, 2: 4, 3: 1, 4: 4}",0
100,False,"{'a': 0.5, 'e': 1.0}",25,0,-148.9707996780232,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
101,False,"{'a': 0.5, 'e': 1.0}",25,0,-121.70159651266358,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
102,False,"{'a': 0.5, 'e': 1.0}",25,0,-110.1988483431342,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
103,False,"{'a': 0.5, 'e': 1.0}",20,0,-65.38336730636092,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
104,False,"{'a': 0.5, 'e': 1.0}",25,0,-188.66687592851207,"{0: 14, 1: 1, 2: 4, 3: 4, 4: 2}",0
105,False,"{'a': 0.5, 'e': 1.0}",20,0,-117.58555318710444,"{0: 10, 1: 6, 2: 2, 3: 0, 4: 2}",0
106,False,"{'a': 0.5, 'e': 1.0}",20,0,-117.61905651368627,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
107,False,"{'a': 0.5, 'e': 1.0}",25,0,-112.1178586657638,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
108,False,"{'a': 0.5, 'e': 1.0}",20,0,-84.83790620984729,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
109,False,"{'a': 0.5, 'e': 1.0}",25,0,-177.55715014345444,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
110,False,"{'a': 0.5, 'e': 1.0}",30,0,-110.56454560056079,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",0
111,False,"{'a': 0.5, 'e': 1.0}",25,0,-134.61550421174755,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
112,False,"{'a': 0.5, 'e': 1.0}",20,0,-45.45351972080804,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
113,False,"{'a': 0.5, 'e': 1.0}",25,0,-77.74745874425744,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
114,False,"{'a': 0.5, 'e': 1.0}",20,0,-81.81644830945156,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
115,False,"{'a': 0.5, 'e': 1.0}",20,0,-105.92687223471435,"{0: 13, 1: 4, 2: 0, 3: 1, 4: 2}",0
116,False,"{'a': 0.5, 'e': 1.0}",35,0,-245.6051248047379,"{0: 19, 1: 3, 2: 9, 3: 0, 4: 4}",0
117,False,"{'a': 0.5, 'e': 1.0}",30,0,-197.4255059784286,"{0: 16, 1: 5, 2: 5, 3: 1, 4: 3}",0
118,False,"{'a': 0.5, 'e': 1.0}",20,0,-98.66737471599346,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
119,False,"{'a': 0.5, 'e': 1.0}",20,0,-102.90462582245904,"{0: 9, 1: 2, 2: 8, 3: 1, 4: 0}",0
120,False,"{'a': 0.5, 'e': 1.0}",20,0,-142.2795652354499,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
121,False,"{'a': 0.5, 'e': 1.0}",25,0,-116.80586356553516,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
122,False,"{'a': 0.5, 'e': 1.0}",30,0,-59.1338153643587,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
123,False,"{'a': 0.5, 'e': 1.0}",30,0,-193.93268355862008,"{0: 15, 1: 4, 2: 7, 3: 2, 4: 2}",0
124,False,"{'a': 0.5, 'e': 1.0}",20,0,-59.332709753524114,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
125,False,"{'a': 0.5, 'e': 1.0}",25,0,-117.56411239656165,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
126,False,"{'a': 0.5, 'e': 1.0}",20,0,-81.9157765910796,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
127,False,"{'a': 0.5, 'e': 1.0}",20,0,-155.71572979204072,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
128,False,"{'a': 0.5, 'e': 1.0}",25,0,-90.01674524283793,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
129,False,"{'a': 0.5, 'e': 1.0}",25,0,-121.7716806494444,"{0: 16, 1: 1, 2: 4, 3: 3, 4: 1}",0
130,False,"{'a': 0.5, 'e': 1.0}",25,13,-53.24579841673464,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
131,False,"{'a': 0.5, 'e': 1.0}",25,0,-146.05567203065988,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
132,False,"{'a': 0.5, 'e': 1.0}",20,0,-58.90558481983728,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
133,False,"{'a': 0.5, 'e': 1.0}",20,0,-122.2378878736262,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",1
134,False,"{'a': 0.5, 'e': 1.0}",30,0,-79.09851922514544,"{0: 20, 1: 5, 2: 4, 3: 0, 4: 1}",0
135,False,"{'a': 0.5, 'e': 1.0}",25,0,-105.35668998034261,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
136,False,"{'a': 0.5, 'e': 1.0}",20,0,-42.9390413582766,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",0
137,False,"{'a': 0.5, 'e': 1.0}",35,22,1.9297455243056105,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 1.0}",25,0,-134.6466787865463,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
139,False,"{'a': 0.5, 'e': 1.0}",20,0,-175.24261448079625,"{0: 8, 1: 2, 2: 7, 3: 1, 4: 2}",0
140,False,"{'a': 0.5, 'e': 1.0}",20,0,-140.45645198719782,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
141,False,"{'a': 0.5, 'e': 1.0}",25,0,-91.6432823129162,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
142,False,"{'a': 0.5, 'e': 1.0}",30,0,-132.89857221052725,"{0: 18, 1: 6, 2: 3, 3: 1, 4: 2}",0
143,False,"{'a': 0.5, 'e': 1.0}",20,5,-69.72864000308336,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 1}",1
144,False,"{'a': 0.5, 'e': 1.0}",35,0,-149.62461231161464,"{0: 18, 1: 6, 2: 10, 3: 0, 4: 1}",0
145,False,"{'a': 0.5, 'e': 1.0}",20,0,-121.49549986158692,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
146,False,"{'a': 0.5, 'e': 1.0}",35,0,-192.52617557970942,"{0: 22, 1: 2, 2: 8, 3: 0, 4: 3}",0
147,False,"{'a': 0.5, 'e': 1.0}",25,0,-139.83853263706555,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
148,False,"{'a': 0.5, 'e': 1.0}",35,0,-169.58054250625753,"{0: 22, 1: 3, 2: 6, 3: 2, 4: 2}",0
149,False,"{'a': 0.5, 'e': 1.0}",25,1,-172.88049073657314,"{0: 12, 1: 5, 2: 4, 3: 0, 4: 3}",1
150,False,"{'a': 0.5, 'e': 1.0}",20,0,-93.79870829248881,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
151,False,"{'a': 0.5, 'e': 1.0}",25,0,-83.048306066724,"{0: 16, 1: 6, 2: 1, 3: 1, 4: 1}",0
152,False,"{'a': 0.5, 'e': 1.0}",25,0,-125.86624349569848,"{0: 16, 1: 2, 2: 3, 3: 3, 4: 1}",0
153,False,"{'a': 0.5, 'e': 1.0}",20,0,-67.52149207466543,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
154,False,"{'a': 0.5, 'e': 1.0}",30,7,-140.32677584100318,"{0: 11, 1: 2, 2: 7, 3: 2, 4: 1}",1
155,False,"{'a': 0.5, 'e': 1.0}",20,0,-120.88165093335782,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
156,False,"{'a': 0.5, 'e': 1.0}",30,0,-107.87471313953628,"{0: 18, 1: 4, 2: 7, 3: 0, 4: 1}",0
157,False,"{'a': 0.5, 'e': 1.0}",20,0,-145.08233008908803,"{0: 9, 1: 3, 2: 4, 3: 3, 4: 1}",0
158,False,"{'a': 0.5, 'e': 1.0}",25,0,-99.13800379037465,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
159,False,"{'a': 0.5, 'e': 1.0}",20,0,-123.31395134151387,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
160,False,"{'a': 0.5, 'e': 1.0}",25,0,-171.47024452111813,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
161,False,"{'a': 0.5, 'e': 1.0}",20,0,-66.09439769956279,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
162,False,"{'a': 0.5, 'e': 1.0}",20,0,-127.99180911153995,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
163,False,"{'a': 0.5, 'e': 1.0}",20,0,-115.39400466109126,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
164,False,"{'a': 0.5, 'e': 1.0}",20,0,-66.03673098363055,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
165,False,"{'a': 0.5, 'e': 1.0}",35,0,-115.95654262005095,"{0: 24, 1: 4, 2: 5, 3: 0, 4: 2}",0
166,False,"{'a': 0.5, 'e': 1.0}",25,0,-133.07135448254607,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
167,False,"{'a': 0.5, 'e': 1.0}",20,0,-53.352960867319,"{0: 13, 1: 6, 2: 0, 3: 0, 4: 1}",0
168,False,"{'a': 0.5, 'e': 1.0}",30,0,-93.15221083543601,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
169,False,"{'a': 0.5, 'e': 1.0}",30,0,-158.44256037977075,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
170,False,"{'a': 0.5, 'e': 1.0}",30,0,-91.70258571986498,"{0: 20, 1: 5, 2: 3, 3: 1, 4: 1}",0
171,False,"{'a': 0.5, 'e': 1.0}",25,0,-195.08979338551669,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",0
172,False,"{'a': 0.5, 'e': 1.0}",25,0,-35.326962956951704,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
173,False,"{'a': 0.5, 'e': 1.0}",20,0,-86.84336155948711,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
174,False,"{'a': 0.5, 'e': 1.0}",25,0,-152.52647585524943,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
175,False,"{'a': 0.5, 'e': 1.0}",25,7,-98.24021158768507,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 1}",1
176,False,"{'a': 0.5, 'e': 1.0}",30,0,-216.72290980637428,"{0: 18, 1: 2, 2: 5, 3: 1, 4: 4}",0
177,False,"{'a': 0.5, 'e': 1.0}",25,0,-79.45819374740687,"{0: 16, 1: 5, 2: 1, 3: 3, 4: 0}",0
178,False,"{'a': 0.5, 'e': 1.0}",20,0,-148.0687592170499,"{0: 8, 1: 5, 2: 5, 3: 0, 4: 2}",0
179,False,"{'a': 0.5, 'e': 1.0}",20,0,-94.74831848187871,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
180,False,"{'a': 0.5, 'e': 1.0}",25,0,-84.24480436487856,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
181,False,"{'a': 0.5, 'e': 1.0}",25,14,-40.066685072145006,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
182,False,"{'a': 0.5, 'e': 1.0}",20,0,-145.59425862560965,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
183,False,"{'a': 0.5, 'e': 1.0}",20,0,-66.68470369860762,"{0: 12, 1: 6, 2: 1, 3: 0, 4: 1}",0
184,False,"{'a': 0.5, 'e': 1.0}",25,0,-140.42533288158802,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
185,False,"{'a': 0.5, 'e': 1.0}",25,0,-75.79298840272966,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
186,False,"{'a': 0.5, 'e': 1.0}",20,0,-109.12308730912805,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
187,False,"{'a': 0.5, 'e': 1.0}",25,0,-111.75568162662022,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
188,False,"{'a': 0.5, 'e': 1.0}",20,0,-164.26414217049273,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
189,False,"{'a': 0.5, 'e': 1.0}",20,0,-97.12033889109624,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
190,False,"{'a': 0.5, 'e': 1.0}",20,0,-80.90203421584269,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
191,False,"{'a': 0.5, 'e': 1.0}",25,0,-134.91593565881394,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
192,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.24935178397339,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
193,False,"{'a': 0.5, 'e': 1.0}",25,0,-79.65883886718464,"{0: 14, 1: 5, 2: 5, 3: 1, 4: 0}",0
194,False,"{'a': 0.5, 'e': 1.0}",20,0,-99.90206141684178,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
195,False,"{'a': 0.5, 'e': 1.0}",25,2,-97.23508123597426,"{0: 13, 1: 5, 2: 3, 3: 1, 4: 1}",1
196,False,"{'a': 0.5, 'e': 1.0}",25,0,-184.17824745034716,"{0: 13, 1: 7, 2: 0, 3: 2, 4: 3}",0
